site_number,parameter_code,sample_duration,date_local,aqi
0014,81102,24-HR BLK AVG,2008-08-29,34
0014,81102,24-HR BLK AVG,2008-08-30,35
0014,81102,24-HR BLK AVG,2008-08-31,82
0014,81102,24-HR BLK AVG,2008-09-01,31
0014,81102,24-HR BLK AVG,2008-09-02,24
0014,81102,24-HR BLK AVG,2008-09-03,27
0014,81102,24-HR BLK AVG,2008-09-04,25
0014,81102,24-HR BLK AVG,2008-09-05,20
0014,81102,24-HR BLK AVG,2008-09-06,21
0014,81102,24-HR BLK AVG,2008-09-07,28
0014,81102,24-HR BLK AVG,2008-09-08,81
0014,81102,24-HR BLK AVG,2008-09-09,31
0014,81102,24-HR BLK AVG,2008-09-10,37
0014,81102,24-HR BLK AVG,2008-09-11,25
0014,81102,24-HR BLK AVG,2008-09-12,39
0014,81102,24-HR BLK AVG,2008-09-13,21
0014,81102,24-HR BLK AVG,2008-09-14,25
0014,81102,24-HR BLK AVG,2008-09-15,29
0014,81102,24-HR BLK AVG,2008-09-16,59
0014,81102,24-HR BLK AVG,2008-09-17,34
0014,81102,24-HR BLK AVG,2008-09-18,21
0014,81102,24-HR BLK AVG,2008-09-19,23
0014,81102,24-HR BLK AVG,2008-09-20,19
0014,81102,24-HR BLK AVG,2008-09-21,20
0014,81102,24-HR BLK AVG,2008-09-22,29
0014,81102,24-HR BLK AVG,2008-09-23,25
0014,81102,24-HR BLK AVG,2008-09-24,29
0014,81102,24-HR BLK AVG,2008-09-25,28
0014,81102,24-HR BLK AVG,2008-09-26,33
0014,81102,24-HR BLK AVG,2008-09-27,28
0014,81102,24-HR BLK AVG,2008-09-28,31
0014,81102,24-HR BLK AVG,2008-09-29,31
0014,81102,24-HR BLK AVG,2008-09-30,33
0014,81102,24-HR BLK AVG,2008-10-01,33
0014,81102,24-HR BLK AVG,2008-10-02,44
0014,81102,24-HR BLK AVG,2008-10-03,37
0014,81102,24-HR BLK AVG,2008-10-04,25
0014,81102,24-HR BLK AVG,2008-10-05,12
0014,81102,24-HR BLK AVG,2008-10-06,18
0014,81102,24-HR BLK AVG,2008-10-07,16
0014,81102,24-HR BLK AVG,2008-10-08,15
0014,81102,24-HR BLK AVG,2008-10-09,36
0014,81102,24-HR BLK AVG,2008-10-10,91
0014,81102,24-HR BLK AVG,2008-10-11,32
0014,81102,24-HR BLK AVG,2008-10-12,29
0014,81102,24-HR BLK AVG,2008-10-13,16
0014,81102,24-HR BLK AVG,2008-10-14,14
0014,81102,24-HR BLK AVG,2008-10-15,19
0014,81102,24-HR BLK AVG,2008-10-16,22
0014,81102,24-HR BLK AVG,2008-10-17,30
0014,81102,24-HR BLK AVG,2008-10-18,29
0014,81102,24-HR BLK AVG,2008-10-19,19
0014,81102,24-HR BLK AVG,2008-10-20,31
0014,81102,24-HR BLK AVG,2008-10-21,35
0014,81102,24-HR BLK AVG,2008-10-22,35
0014,81102,24-HR BLK AVG,2008-10-23,23
0014,81102,24-HR BLK AVG,2008-10-24,31
0014,81102,24-HR BLK AVG,2008-10-25,25
0014,81102,24-HR BLK AVG,2008-10-26,21
0014,81102,24-HR BLK AVG,2008-10-27,35
0014,81102,24-HR BLK AVG,2008-10-28,47
0014,81102,24-HR BLK AVG,2008-10-29,47
0014,81102,24-HR BLK AVG,2008-10-30,50
0014,81102,24-HR BLK AVG,2008-10-31,26
0011,81102,24-HR BLK AVG,2009-06-02,27
0011,81102,24-HR BLK AVG,2009-06-03,31
0011,81102,24-HR BLK AVG,2009-06-04,30
0011,81102,24-HR BLK AVG,2009-06-05,29
0011,81102,24-HR BLK AVG,2009-06-06,24
0011,81102,24-HR BLK AVG,2009-06-07,22
0011,81102,24-HR BLK AVG,2009-06-08,26
0011,81102,24-HR BLK AVG,2009-06-09,28
0011,81102,24-HR BLK AVG,2009-06-10,31
0011,81102,24-HR BLK AVG,2009-06-11,31
0011,81102,24-HR BLK AVG,2009-06-12,31
0011,81102,24-HR BLK AVG,2009-06-13,32
0011,81102,24-HR BLK AVG,2009-06-14,24
0011,81102,24-HR BLK AVG,2009-06-15,30
0011,81102,24-HR BLK AVG,2009-06-16,30
0011,81102,24-HR BLK AVG,2009-06-17,24
0011,81102,24-HR BLK AVG,2009-06-18,20
0011,81102,24-HR BLK AVG,2009-06-19,34
0011,81102,24-HR BLK AVG,2009-06-20,44
0011,81102,24-HR BLK AVG,2009-06-21,31
0011,81102,24-HR BLK AVG,2009-06-22,26
0011,81102,24-HR BLK AVG,2009-06-23,27
0011,81102,24-HR BLK AVG,2009-06-24,31
0011,81102,24-HR BLK AVG,2009-06-25,26
0011,81102,24-HR BLK AVG,2009-06-26,26
0011,81102,24-HR BLK AVG,2009-06-27,23
0011,81102,24-HR BLK AVG,2009-06-28,23
0011,81102,24-HR BLK AVG,2009-06-29,28
0011,81102,24-HR BLK AVG,2009-06-30,31
0011,81102,24-HR BLK AVG,2009-07-01,31
0011,81102,24-HR BLK AVG,2009-07-02,30
0011,81102,24-HR BLK AVG,2009-07-03,27
0011,81102,24-HR BLK AVG,2009-07-04,27
0011,81102,24-HR BLK AVG,2009-07-05,23
0011,81102,24-HR BLK AVG,2009-07-06,27
0011,81102,24-HR BLK AVG,2009-07-07,31
0011,81102,24-HR BLK AVG,2009-07-08,27
0011,81102,24-HR BLK AVG,2009-07-09,26
0011,81102,24-HR BLK AVG,2009-07-10,23
0011,81102,24-HR BLK AVG,2009-07-11,20
0011,81102,24-HR BLK AVG,2009-07-12,20
0011,81102,24-HR BLK AVG,2009-07-13,18
0011,81102,24-HR BLK AVG,2009-07-14,17
0011,81102,24-HR BLK AVG,2009-07-15,20
0011,81102,24-HR BLK AVG,2009-07-16,23
0011,81102,24-HR BLK AVG,2009-07-17,26
0011,81102,24-HR BLK AVG,2009-07-18,32
0011,81102,24-HR BLK AVG,2009-07-19,52
0011,81102,24-HR BLK AVG,2009-07-20,40
0011,81102,24-HR BLK AVG,2009-07-21,18
0011,81102,24-HR BLK AVG,2009-07-22,17
0011,81102,24-HR BLK AVG,2009-07-23,22
0011,81102,24-HR BLK AVG,2009-07-24,30
0011,81102,24-HR BLK AVG,2009-07-25,22
0011,81102,24-HR BLK AVG,2009-07-26,21
0011,81102,24-HR BLK AVG,2009-07-27,20
0011,81102,24-HR BLK AVG,2009-07-28,25
0011,81102,24-HR BLK AVG,2009-07-29,24
0011,81102,24-HR BLK AVG,2009-07-30,23
0011,81102,24-HR BLK AVG,2009-07-31,23
0011,81102,24-HR BLK AVG,2009-08-01,25
0011,81102,24-HR BLK AVG,2009-08-02,22
0011,81102,24-HR BLK AVG,2009-08-05,24
0011,81102,24-HR BLK AVG,2009-08-06,31
0011,81102,24-HR BLK AVG,2009-08-07,23
0011,81102,24-HR BLK AVG,2009-08-08,19
0011,81102,24-HR BLK AVG,2009-08-09,15
0011,81102,24-HR BLK AVG,2009-08-10,19
0011,81102,24-HR BLK AVG,2009-08-11,24
0011,81102,24-HR BLK AVG,2009-08-12,25
0011,81102,24-HR BLK AVG,2009-08-13,33
0011,81102,24-HR BLK AVG,2009-08-14,32
0011,81102,24-HR BLK AVG,2009-08-15,22
0011,81102,24-HR BLK AVG,2009-08-16,21
0011,81102,24-HR BLK AVG,2009-08-17,26
0011,81102,24-HR BLK AVG,2009-08-18,26
0011,81102,24-HR BLK AVG,2009-08-19,23
0011,81102,24-HR BLK AVG,2009-08-20,26
0011,81102,24-HR BLK AVG,2009-08-21,23
0011,81102,24-HR BLK AVG,2009-08-22,55
0011,81102,24-HR BLK AVG,2009-08-23,18
0011,81102,24-HR BLK AVG,2009-08-24,19
0011,81102,24-HR BLK AVG,2009-08-25,19
0011,81102,24-HR BLK AVG,2009-08-26,18
0011,81102,24-HR BLK AVG,2009-08-27,17
0011,81102,24-HR BLK AVG,2009-08-28,18
0011,81102,24-HR BLK AVG,2009-08-29,33
0011,81102,24-HR BLK AVG,2009-08-30,58
0011,81102,24-HR BLK AVG,2009-08-31,25
0011,81102,24-HR BLK AVG,2009-09-01,27
0011,81102,24-HR BLK AVG,2009-09-02,38
0011,81102,24-HR BLK AVG,2009-09-03,26
0011,81102,24-HR BLK AVG,2009-09-04,34
0011,81102,24-HR BLK AVG,2009-09-05,30
0011,81102,24-HR BLK AVG,2009-09-06,35
0011,81102,24-HR BLK AVG,2009-09-07,29
0011,81102,24-HR BLK AVG,2009-09-08,30
0011,81102,24-HR BLK AVG,2009-09-09,18
0011,81102,24-HR BLK AVG,2009-09-10,22
0011,81102,24-HR BLK AVG,2009-09-11,23
0011,81102,24-HR BLK AVG,2009-09-12,23
0011,81102,24-HR BLK AVG,2009-09-13,39
0011,81102,24-HR BLK AVG,2009-09-14,32
0011,81102,24-HR BLK AVG,2009-09-15,25
0011,81102,24-HR BLK AVG,2009-09-16,19
0011,81102,24-HR BLK AVG,2009-09-17,23
0011,81102,24-HR BLK AVG,2009-09-18,19
0011,81102,24-HR BLK AVG,2009-09-19,20
0011,81102,24-HR BLK AVG,2009-09-20,24
0011,81102,24-HR BLK AVG,2009-09-21,24
0011,81102,24-HR BLK AVG,2009-09-22,19
0011,81102,24-HR BLK AVG,2009-09-23,17
0011,81102,24-HR BLK AVG,2009-09-24,18
0011,81102,24-HR BLK AVG,2009-09-25,19
0011,81102,24-HR BLK AVG,2009-09-26,19
0011,81102,24-HR BLK AVG,2009-09-27,16
0011,81102,24-HR BLK AVG,2009-09-28,28
0011,81102,24-HR BLK AVG,2009-09-29,51
0011,81102,24-HR BLK AVG,2009-09-30,33
0011,81102,24-HR BLK AVG,2009-10-01,17
0011,81102,24-HR BLK AVG,2009-10-02,19
0011,81102,24-HR BLK AVG,2009-10-03,55
0011,81102,24-HR BLK AVG,2009-10-04,56
0011,81102,24-HR BLK AVG,2009-10-05,20
0011,81102,24-HR BLK AVG,2009-10-06,16
0011,81102,24-HR BLK AVG,2009-10-07,18
0011,81102,24-HR BLK AVG,2009-10-08,20
0011,81102,24-HR BLK AVG,2009-10-09,19
0011,81102,24-HR BLK AVG,2009-10-10,19
0011,81102,24-HR BLK AVG,2009-10-11,25
0011,81102,24-HR BLK AVG,2009-10-12,31
0011,81102,24-HR BLK AVG,2009-10-13,21
0011,81102,24-HR BLK AVG,2009-10-14,18
0011,81102,24-HR BLK AVG,2009-10-15,22
0011,81102,24-HR BLK AVG,2009-10-20,21
0011,81102,24-HR BLK AVG,2009-10-21,19
0011,81102,24-HR BLK AVG,2009-10-22,19
0011,81102,24-HR BLK AVG,2009-10-23,23
0011,81102,24-HR BLK AVG,2009-10-24,19
0011,81102,24-HR BLK AVG,2009-10-25,18
0011,81102,24-HR BLK AVG,2009-10-26,23
0011,81102,24-HR BLK AVG,2009-10-27,32
0011,81102,24-HR BLK AVG,2009-10-28,28
0011,81102,24-HR BLK AVG,2009-10-29,19
0011,81102,24-HR BLK AVG,2009-10-30,21
0011,81102,24-HR BLK AVG,2009-10-31,20
0013,81102,24-HR BLK AVG,2009-05-01,13
0013,81102,24-HR BLK AVG,2009-05-02,6
0013,81102,24-HR BLK AVG,2009-05-03,10
0013,81102,24-HR BLK AVG,2009-05-04,19
0013,81102,24-HR BLK AVG,2009-05-05,8
0013,81102,24-HR BLK AVG,2009-05-06,11
0013,81102,24-HR BLK AVG,2009-05-07,8
0013,81102,24-HR BLK AVG,2009-05-08,12
0013,81102,24-HR BLK AVG,2009-05-09,12
0013,81102,24-HR BLK AVG,2009-05-10,13
0013,81102,24-HR BLK AVG,2009-05-11,13
0013,81102,24-HR BLK AVG,2009-05-12,23
0013,81102,24-HR BLK AVG,2009-05-13,17
0013,81102,24-HR BLK AVG,2009-05-14,12
0013,81102,24-HR BLK AVG,2009-05-15,13
0013,81102,24-HR BLK AVG,2009-05-30,14
0013,81102,24-HR BLK AVG,2009-05-31,6
0013,81102,24-HR BLK AVG,2009-06-01,6
0013,81102,24-HR BLK AVG,2009-06-02,8
0013,81102,24-HR BLK AVG,2009-06-03,10
0013,81102,24-HR BLK AVG,2009-06-04,15
0013,81102,24-HR BLK AVG,2009-06-05,7
0013,81102,24-HR BLK AVG,2009-06-06,4
0013,81102,24-HR BLK AVG,2009-06-07,4
0013,81102,24-HR BLK AVG,2009-06-08,5
0013,81102,24-HR BLK AVG,2009-06-09,11
0013,81102,24-HR BLK AVG,2009-06-10,12
0013,81102,24-HR BLK AVG,2009-06-11,10
0013,81102,24-HR BLK AVG,2009-06-12,9
0013,81102,24-HR BLK AVG,2009-06-13,10
0013,81102,24-HR BLK AVG,2009-06-14,11
0013,81102,24-HR BLK AVG,2009-06-15,10
0013,81102,24-HR BLK AVG,2009-06-16,7
0013,81102,24-HR BLK AVG,2009-06-17,9
0013,81102,24-HR BLK AVG,2009-06-18,4
0013,81102,24-HR BLK AVG,2009-06-19,15
0013,81102,24-HR BLK AVG,2009-06-20,20
0013,81102,24-HR BLK AVG,2009-06-21,12
0013,81102,24-HR BLK AVG,2009-06-22,9
0013,81102,24-HR BLK AVG,2009-06-23,11
0013,81102,24-HR BLK AVG,2009-06-24,19
0013,81102,24-HR BLK AVG,2009-06-25,11
0013,81102,24-HR BLK AVG,2009-06-26,10
0013,81102,24-HR BLK AVG,2009-06-27,12
0013,81102,24-HR BLK AVG,2009-07-02,10
0013,81102,24-HR BLK AVG,2009-07-08,12
0013,81102,24-HR BLK AVG,2009-07-09,11
0013,81102,24-HR BLK AVG,2009-07-10,9
0013,81102,24-HR BLK AVG,2009-07-11,9
0013,81102,24-HR BLK AVG,2009-07-12,6
0013,81102,24-HR BLK AVG,2009-07-13,6
0013,81102,24-HR BLK AVG,2009-07-14,7
0013,81102,24-HR BLK AVG,2009-07-15,10
0013,81102,24-HR BLK AVG,2009-07-16,13
0013,81102,24-HR BLK AVG,2009-07-17,19
0013,81102,24-HR BLK AVG,2009-07-18,52
0013,81102,24-HR BLK AVG,2009-07-19,51
0013,81102,24-HR BLK AVG,2009-07-20,26
0013,81102,24-HR BLK AVG,2009-07-21,16
0013,81102,24-HR BLK AVG,2009-07-22,8
0013,81102,24-HR BLK AVG,2009-07-23,14
0013,81102,24-HR BLK AVG,2009-07-24,25
0013,81102,24-HR BLK AVG,2009-07-25,13
0013,81102,24-HR BLK AVG,2009-07-26,13
0013,81102,24-HR BLK AVG,2009-07-27,12
0013,81102,24-HR BLK AVG,2009-07-28,14
0013,81102,24-HR BLK AVG,2009-07-29,15
0013,81102,24-HR BLK AVG,2009-07-30,15
0013,81102,24-HR BLK AVG,2009-07-31,11
0013,81102,24-HR BLK AVG,2009-08-01,11
0013,81102,24-HR BLK AVG,2009-08-02,9
0013,81102,24-HR BLK AVG,2009-08-03,7
0013,81102,24-HR BLK AVG,2009-08-04,10
0013,81102,24-HR BLK AVG,2009-08-05,11
0013,81102,24-HR BLK AVG,2009-08-06,9
0013,81102,24-HR BLK AVG,2009-08-07,10
0013,81102,24-HR BLK AVG,2009-08-08,9
0013,81102,24-HR BLK AVG,2009-08-09,7
0013,81102,24-HR BLK AVG,2009-08-10,10
0013,81102,24-HR BLK AVG,2009-08-11,13
0013,81102,24-HR BLK AVG,2009-08-12,12
0013,81102,24-HR BLK AVG,2009-08-13,23
0013,81102,24-HR BLK AVG,2009-08-14,18
0013,81102,24-HR BLK AVG,2009-08-15,16
0013,81102,24-HR BLK AVG,2009-08-16,13
0013,81102,24-HR BLK AVG,2009-08-17,18
0013,81102,24-HR BLK AVG,2009-08-18,17
0013,81102,24-HR BLK AVG,2009-08-19,13
0013,81102,24-HR BLK AVG,2009-08-20,13
0013,81102,24-HR BLK AVG,2009-08-21,15
0013,81102,24-HR BLK AVG,2009-08-22,56
0013,81102,24-HR BLK AVG,2009-08-23,11
0013,81102,24-HR BLK AVG,2009-08-24,6
0013,81102,24-HR BLK AVG,2009-08-25,6
0013,81102,24-HR BLK AVG,2009-08-26,10
0013,81102,24-HR BLK AVG,2009-08-27,6
0013,81102,24-HR BLK AVG,2009-08-28,7
0013,81102,24-HR BLK AVG,2009-08-29,29
0013,81102,24-HR BLK AVG,2009-08-30,46
0013,81102,24-HR BLK AVG,2009-08-31,13
0013,81102,24-HR BLK AVG,2009-09-01,19
0013,81102,24-HR BLK AVG,2009-09-02,23
0013,81102,24-HR BLK AVG,2009-09-03,16
0013,81102,24-HR BLK AVG,2009-09-04,20
0013,81102,24-HR BLK AVG,2009-09-05,21
0013,81102,24-HR BLK AVG,2009-09-06,21
0013,81102,24-HR BLK AVG,2009-09-07,16
0013,81102,24-HR BLK AVG,2009-09-08,13
0013,81102,24-HR BLK AVG,2009-09-09,11
0013,81102,24-HR BLK AVG,2009-09-10,10
0013,81102,24-HR BLK AVG,2009-09-11,9
0013,81102,24-HR BLK AVG,2009-09-12,15
0013,81102,24-HR BLK AVG,2009-09-13,16
0013,81102,24-HR BLK AVG,2009-09-14,16
0013,81102,24-HR BLK AVG,2009-09-15,12
0013,81102,24-HR BLK AVG,2009-09-16,11
0013,81102,24-HR BLK AVG,2009-09-17,10
0013,81102,24-HR BLK AVG,2009-09-18,6
0013,81102,24-HR BLK AVG,2009-09-19,11
0013,81102,24-HR BLK AVG,2009-09-20,16
0013,81102,24-HR BLK AVG,2009-09-21,15
0013,81102,24-HR BLK AVG,2009-09-22,12
0013,81102,24-HR BLK AVG,2009-09-23,7
0013,81102,24-HR BLK AVG,2009-09-24,10
0013,81102,24-HR BLK AVG,2009-09-25,11
0013,81102,24-HR BLK AVG,2009-09-26,12
0013,81102,24-HR BLK AVG,2009-09-27,11
0013,81102,24-HR BLK AVG,2009-09-28,14
0013,81102,24-HR BLK AVG,2009-09-29,22
0013,81102,24-HR BLK AVG,2009-09-30,19
0013,81102,24-HR BLK AVG,2009-10-01,10
0013,81102,24-HR BLK AVG,2009-10-02,15
0013,81102,24-HR BLK AVG,2009-10-03,39
0013,81102,24-HR BLK AVG,2009-10-04,48
0013,81102,24-HR BLK AVG,2009-10-05,22
0013,81102,24-HR BLK AVG,2009-10-06,13
0013,81102,24-HR BLK AVG,2009-10-07,11
0013,81102,24-HR BLK AVG,2009-10-08,12
0013,81102,24-HR BLK AVG,2009-10-09,15
0013,81102,24-HR BLK AVG,2009-10-10,15
0013,81102,24-HR BLK AVG,2009-10-11,16
0013,81102,24-HR BLK AVG,2009-10-12,19
0013,81102,24-HR BLK AVG,2009-10-13,9
0013,81102,24-HR BLK AVG,2009-10-14,9
0013,81102,24-HR BLK AVG,2009-10-15,13
0013,81102,24-HR BLK AVG,2009-10-16,16
0013,81102,24-HR BLK AVG,2009-10-17,16
0013,81102,24-HR BLK AVG,2009-10-18,15
0013,81102,24-HR BLK AVG,2009-10-19,25
0013,81102,24-HR BLK AVG,2009-10-20,14
0013,81102,24-HR BLK AVG,2009-10-21,9
0013,81102,24-HR BLK AVG,2009-10-22,13
0013,81102,24-HR BLK AVG,2009-10-23,15
0013,81102,24-HR BLK AVG,2009-10-24,12
0013,81102,24-HR BLK AVG,2009-10-25,19
0013,81102,24-HR BLK AVG,2009-10-26,11
0013,81102,24-HR BLK AVG,2009-10-27,71
0013,81102,24-HR BLK AVG,2009-10-28,33
0013,81102,24-HR BLK AVG,2009-10-29,6
0013,81102,24-HR BLK AVG,2009-10-30,7
0013,81102,24-HR BLK AVG,2009-10-31,13
0014,81102,24-HR BLK AVG,2009-05-01,42
0014,81102,24-HR BLK AVG,2009-05-02,11
0014,81102,24-HR BLK AVG,2009-05-03,16
0014,81102,24-HR BLK AVG,2009-05-04,26
0014,81102,24-HR BLK AVG,2009-05-05,22
0014,81102,24-HR BLK AVG,2009-05-06,20
0014,81102,24-HR BLK AVG,2009-05-07,16
0014,81102,24-HR BLK AVG,2009-05-08,21
0014,81102,24-HR BLK AVG,2009-05-09,19
0014,81102,24-HR BLK AVG,2009-05-10,16
0014,81102,24-HR BLK AVG,2009-05-11,27
0014,81102,24-HR BLK AVG,2009-05-12,33
0014,81102,24-HR BLK AVG,2009-05-13,27
0014,81102,24-HR BLK AVG,2009-05-14,20
0014,81102,24-HR BLK AVG,2009-05-15,25
0014,81102,24-HR BLK AVG,2009-05-16,25
0014,81102,24-HR BLK AVG,2009-05-30,23
0014,81102,24-HR BLK AVG,2009-05-31,12
0014,81102,24-HR BLK AVG,2009-06-01,16
0014,81102,24-HR BLK AVG,2009-06-02,22
0014,81102,24-HR BLK AVG,2009-06-03,21
0014,81102,24-HR BLK AVG,2009-06-04,27
0014,81102,24-HR BLK AVG,2009-06-05,18
0014,81102,24-HR BLK AVG,2009-06-06,10
0014,81102,24-HR BLK AVG,2009-06-07,6
0014,81102,24-HR BLK AVG,2009-06-08,12
0014,81102,24-HR BLK AVG,2009-06-09,20
0014,81102,24-HR BLK AVG,2009-06-10,20
0014,81102,24-HR BLK AVG,2009-06-11,19
0014,81102,24-HR BLK AVG,2009-06-12,19
0014,81102,24-HR BLK AVG,2009-06-13,18
0014,81102,24-HR BLK AVG,2009-06-14,13
0014,81102,24-HR BLK AVG,2009-06-15,15
0014,81102,24-HR BLK AVG,2009-06-16,15
0014,81102,24-HR BLK AVG,2009-06-17,15
0014,81102,24-HR BLK AVG,2009-06-18,25
0014,81102,24-HR BLK AVG,2009-06-19,47
0014,81102,24-HR BLK AVG,2009-06-20,46
0014,81102,24-HR BLK AVG,2009-06-21,23
0014,81102,24-HR BLK AVG,2009-06-22,16
0014,81102,24-HR BLK AVG,2009-06-23,17
0014,81102,24-HR BLK AVG,2009-06-24,37
0014,81102,24-HR BLK AVG,2009-06-25,28
0014,81102,24-HR BLK AVG,2009-06-26,19
0014,81102,24-HR BLK AVG,2009-06-27,18
0014,81102,24-HR BLK AVG,2009-07-01,26
0014,81102,24-HR BLK AVG,2009-07-02,33
0014,81102,24-HR BLK AVG,2009-07-03,20
0014,81102,24-HR BLK AVG,2009-07-04,13
0014,81102,24-HR BLK AVG,2009-07-05,12
0014,81102,24-HR BLK AVG,2009-07-06,14
0014,81102,24-HR BLK AVG,2009-07-07,20
0014,81102,24-HR BLK AVG,2009-07-08,19
0014,81102,24-HR BLK AVG,2009-07-09,18
0014,81102,24-HR BLK AVG,2009-07-10,19
0014,81102,24-HR BLK AVG,2009-07-13,12
0014,81102,24-HR BLK AVG,2009-07-24,24
0014,81102,24-HR BLK AVG,2009-08-06,31
0014,81102,24-HR BLK AVG,2009-08-07,23
0014,81102,24-HR BLK AVG,2009-08-08,23
0014,81102,24-HR BLK AVG,2009-08-22,72
0014,81102,24-HR BLK AVG,2009-08-23,34
0014,81102,24-HR BLK AVG,2009-08-24,20
0014,81102,24-HR BLK AVG,2009-09-01,36
0014,81102,24-HR BLK AVG,2009-09-02,43
0014,81102,24-HR BLK AVG,2009-09-03,38
0014,81102,24-HR BLK AVG,2009-09-04,55
0014,81102,24-HR BLK AVG,2009-09-05,37
0014,81102,24-HR BLK AVG,2009-09-06,34
0014,81102,24-HR BLK AVG,2009-09-07,33
0014,81102,24-HR BLK AVG,2009-09-08,31
0014,81102,24-HR BLK AVG,2009-09-09,31
0014,81102,24-HR BLK AVG,2009-09-10,30
0014,81102,24-HR BLK AVG,2009-09-12,30
0014,81102,24-HR BLK AVG,2009-09-13,48
0014,81102,24-HR BLK AVG,2009-09-14,42
0014,81102,24-HR BLK AVG,2009-09-15,28
0014,81102,24-HR BLK AVG,2009-09-16,37
0014,81102,24-HR BLK AVG,2009-09-17,28
0014,81102,24-HR BLK AVG,2009-09-18,37
0014,81102,24-HR BLK AVG,2009-09-19,27
0014,81102,24-HR BLK AVG,2009-09-20,28
0014,81102,24-HR BLK AVG,2009-09-21,31
0014,81102,24-HR BLK AVG,2009-09-22,27
0014,81102,24-HR BLK AVG,2009-09-23,24
0014,81102,24-HR BLK AVG,2009-09-24,28
0014,81102,24-HR BLK AVG,2009-09-25,33
0014,81102,24-HR BLK AVG,2009-09-26,43
0014,81102,24-HR BLK AVG,2009-09-27,32
0014,81102,24-HR BLK AVG,2009-09-28,46
0014,81102,24-HR BLK AVG,2009-09-29,68
0014,81102,24-HR BLK AVG,2009-09-30,127
0014,81102,24-HR BLK AVG,2009-09-30,127
0014,81102,24-HR BLK AVG,2009-09-30,127
0014,81102,24-HR BLK AVG,2009-10-01,28
0014,81102,24-HR BLK AVG,2009-10-02,24
0014,81102,24-HR BLK AVG,2009-10-03,83
0014,81102,24-HR BLK AVG,2009-10-04,95
0014,81102,24-HR BLK AVG,2009-10-05,23
0014,81102,24-HR BLK AVG,2009-10-06,22
0014,81102,24-HR BLK AVG,2009-10-07,31
0014,81102,24-HR BLK AVG,2009-10-08,27
0014,81102,24-HR BLK AVG,2009-10-09,30
0014,81102,24-HR BLK AVG,2009-10-10,26
0014,81102,24-HR BLK AVG,2009-10-11,25
0014,81102,24-HR BLK AVG,2009-10-12,37
0014,81102,24-HR BLK AVG,2009-10-13,32
0014,81102,24-HR BLK AVG,2009-10-14,30
0014,81102,24-HR BLK AVG,2009-10-15,27
0014,81102,24-HR BLK AVG,2009-10-16,29
0014,81102,24-HR BLK AVG,2009-10-17,29
0014,81102,24-HR BLK AVG,2009-10-18,42
0014,81102,24-HR BLK AVG,2009-10-19,97
0014,81102,24-HR BLK AVG,2009-10-20,99
0014,81102,24-HR BLK AVG,2009-10-21,19
0014,81102,24-HR BLK AVG,2009-10-22,27
0014,81102,24-HR BLK AVG,2009-10-23,40
0014,81102,24-HR BLK AVG,2009-10-24,24
0014,81102,24-HR BLK AVG,2009-10-25,73
0014,81102,24-HR BLK AVG,2009-10-26,33
0014,81102,24-HR BLK AVG,2009-10-27,148
0014,81102,24-HR BLK AVG,2009-10-27,148
0014,81102,24-HR BLK AVG,2009-10-27,148
0014,81102,24-HR BLK AVG,2009-10-28,105
0014,81102,24-HR BLK AVG,2009-10-28,105
0014,81102,24-HR BLK AVG,2009-10-28,105
0014,81102,24-HR BLK AVG,2009-10-29,54
0014,81102,24-HR BLK AVG,2009-10-30,19
0014,81102,24-HR BLK AVG,2009-10-31,24
0015,81102,24-HR BLK AVG,2009-10-08,22
0015,81102,24-HR BLK AVG,2009-10-09,26
0015,81102,24-HR BLK AVG,2009-10-10,23
0015,81102,24-HR BLK AVG,2009-10-11,25
0015,81102,24-HR BLK AVG,2009-10-12,28
0015,81102,24-HR BLK AVG,2009-10-13,21
0015,81102,24-HR BLK AVG,2009-10-14,19
0015,81102,24-HR BLK AVG,2009-10-15,24
0015,81102,24-HR BLK AVG,2009-10-16,31
0015,81102,24-HR BLK AVG,2009-10-17,29
0015,81102,24-HR BLK AVG,2009-10-18,29
0015,81102,24-HR BLK AVG,2009-10-19,58
0011,81102,24-HR BLK AVG,2010-05-01,20
0011,81102,24-HR BLK AVG,2010-05-02,38
0011,81102,24-HR BLK AVG,2010-05-03,24
0011,81102,24-HR BLK AVG,2010-05-04,33
0011,81102,24-HR BLK AVG,2010-05-05,37
0011,81102,24-HR BLK AVG,2010-05-06,41
0011,81102,24-HR BLK AVG,2010-05-07,26
0011,81102,24-HR BLK AVG,2010-05-08,32
0011,81102,24-HR BLK AVG,2010-05-09,52
0011,81102,24-HR BLK AVG,2010-05-10,40
0011,81102,24-HR BLK AVG,2010-05-11,31
0011,81102,24-HR BLK AVG,2010-05-12,20
0011,81102,24-HR BLK AVG,2010-05-13,23
0011,81102,24-HR BLK AVG,2010-05-14,22
0011,81102,24-HR BLK AVG,2010-05-15,23
0011,81102,24-HR BLK AVG,2010-05-16,29
0011,81102,24-HR BLK AVG,2010-05-17,32
0011,81102,24-HR BLK AVG,2010-05-18,24
0011,81102,24-HR BLK AVG,2010-05-19,25
0011,81102,24-HR BLK AVG,2010-05-20,31
0011,81102,24-HR BLK AVG,2010-05-21,59
0011,81102,24-HR BLK AVG,2010-05-22,36
0011,81102,24-HR BLK AVG,2010-05-23,26
0011,81102,24-HR BLK AVG,2010-05-24,30
0011,81102,24-HR BLK AVG,2010-05-25,29
